ID,Year_Birth,ages,Education,PhD,Graduation,2n Cycle,Basic,Master,Marital_Status,single,married,Income,Kidhome,Teenhome,Dt_Customer,months,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Spent,Total_Spent_Per_Month,Childbin,Kidbin,Teenbin,NwpPerVM,NwpPerV,NumPurchases,WebRatio
999,1991,25,Graduation,0,1,0,0,0,Single,1,0,86037.0,0,0,02-01-2013,47,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,730,1429.5833333333333,0,0,0,0.0425531914893617,2.0,21,0.14285714285714285
9215,1980,36,PhD,1,0,0,0,0,Married,0,1,43974.0,1,0,12-12-2012,48,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,551,1102.0,0,1,0,0.017857142857142856,0.8571428571428571,17,0.4117647058823529
2286,1962,54,Graduation,0,1,0,0,0,Single,1,0,50785.0,1,1,10-09-2013,39,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,114,185.25,1,1,1,0.008547008547008548,0.3333333333333333,10,0.6
1592,1970,46,Graduation,0,1,0,0,0,Married,0,1,90765.0,0,0,24-01-2014,35,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,1724,2514.1666666666665,0,0,0,0.11428571428571428,4.0,12,0.08333333333333333
367,1978,38,2n Cycle,0,0,1,0,0,Married,0,1,36550.0,1,0,19-02-2013,46,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,577,1105.9166666666667,0,1,0,0.021739130434782608,1.0,15,0.6
5234,1967,49,2n Cycle,0,0,1,0,0,Together,0,1,30753.0,1,1,11-07-2013,41,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,81,138.375,1,1,1,0.004878048780487805,0.2,9,0.5555555555555556
9862,1969,47,Graduation,0,1,0,0,0,Together,0,1,21918.0,1,0,14-11-2013,37,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,33,50.875,0,1,0,0.009009009009009009,0.3333333333333333,9,0.6666666666666666
9805,1953,63,Master,0,0,0,0,1,Together,0,1,56129.0,0,1,20-06-2013,42,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,660,1155.0,0,0,1,0.03571428571428571,1.5,16,0.25
6205,1967,49,Master,0,0,0,0,1,Single,1,0,32557.0,1,0,24-02-2014,34,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,80,113.33333333333333,0,1,0,0.011764705882352941,0.4,9,0.5555555555555556
8442,1985,31,Master,0,0,0,0,1,Married,0,1,19510.0,2,0,04-09-2013,39,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,30,48.75,0,1,0,0.003663003663003663,0.14285714285714285,10,0.7
7386,1976,40,Graduation,0,1,0,0,0,Divorced,1,0,30992.0,1,0,22-04-2013,44,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,78.83333333333333,0,1,0,0.003246753246753247,0.14285714285714285,10,0.7
7215,1983,33,Graduation,0,1,0,0,0,Single,1,0,101970.0,0,0,12-03-2013,45,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,1135,2128.125,0,0,0,0.06666666666666667,3.0,23,0.08695652173913043
1491,1965,51,2n Cycle,0,0,1,0,0,Together,0,1,71488.0,0,0,18-02-2013,46,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,559,1071.4166666666667,0,0,0,0.06521739130434782,3.0,12,0.08333333333333333
11071,1984,32,Graduation,0,1,0,0,0,Single,1,0,79607.0,0,0,21-04-2013,44,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,1923,3525.5,0,0,0,0.06818181818181818,3.0,13,0.07692307692307693
3381,1953,63,Master,0,0,0,0,1,Married,0,1,54348.0,1,1,08-06-2014,30,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,90,112.5,1,1,1,0.011111111111111112,0.3333333333333333,10,0.6
11051,1956,60,PhD,1,0,0,0,0,Together,0,1,77376.0,1,1,10-05-2014,31,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,661,853.7916666666666,1,1,1,0.04838709677419355,1.5,17,0.23529411764705882
8026,1952,64,Graduation,0,1,0,0,0,Married,0,1,62998.0,0,1,30-09-2013,39,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,463,752.375,0,0,1,0.02564102564102564,1.0,14,0.35714285714285715
433,1958,58,Master,0,0,0,0,1,Alone,1,0,61331.0,1,1,10-03-2013,45,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,632,1185.0,1,1,1,0.030555555555555555,1.375,15,0.5333333333333333
9597,1969,47,Graduation,0,1,0,0,0,Married,0,1,73448.0,0,0,10-02-2014,34,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,725,1027.0833333333333,0,0,0,0.051470588235294115,1.75,15,0.26666666666666666
5290,1964,52,PhD,1,0,0,0,0,Married,0,1,41551.0,1,1,14-08-2013,40,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,279,465.0,1,1,1,0.015625,0.625,14,0.5714285714285714
1685,1967,49,PhD,1,0,0,0,0,Together,0,1,62981.0,0,0,17-03-2013,45,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,1482,2778.75,0,0,0,0.02962962962962963,1.3333333333333333,21,0.14285714285714285
5342,1976,40,Basic,0,0,0,1,0,Divorced,1,0,9548.0,1,0,08-08-2012,52,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,29,62.833333333333336,0,1,0,0.002403846153846154,0.125,11,0.7272727272727273
9579,1959,57,PhD,1,0,0,0,0,Married,0,1,33762.0,2,1,07-07-2013,41,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,106,181.08333333333334,1,1,1,0.006097560975609756,0.25,12,0.6666666666666666
7660,1973,43,PhD,1,0,0,0,0,Alone,1,0,35860.0,1,1,19-05-2014,31,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,49,63.291666666666664,1,1,1,0.0064516129032258064,0.2,8,0.625
1461,1965,51,PhD,1,0,0,0,0,Divorced,1,0,36921.0,1,1,28-07-2013,41,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,38,64.91666666666667,1,1,1,0.006968641114982578,0.2857142857142857,10,0.7
821,1992,24,Master,0,0,0,0,1,Single,1,0,92859.0,0,0,19-10-2012,50,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,2077,4327.083333333333,0,0,0,0.05,2.5,18,0.1111111111111111
11084,1976,40,Master,0,0,0,0,1,Together,0,1,65104.0,0,1,14-11-2013,37,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,1053,1623.375,0,0,1,0.011583011583011582,0.42857142857142855,19,0.3684210526315789
8690,1962,54,Graduation,0,1,0,0,0,Married,0,1,86111.0,0,0,19-04-2013,44,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,1385,2539.1666666666665,0,0,0,0.056818181818181816,2.5,19,0.10526315789473684
2937,1974,42,PhD,1,0,0,0,0,Single,1,0,68352.0,0,1,28-08-2013,40,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,871,1451.6666666666667,0,0,1,0.03333333333333333,1.3333333333333333,20,0.3
9701,1988,28,Graduation,0,1,0,0,0,Together,0,1,41883.0,1,0,19-03-2013,45,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,312,585.0,0,1,0,0.012698412698412698,0.5714285714285714,12,0.5833333333333334
9949,1976,40,Graduation,0,1,0,0,0,Married,0,1,59809.0,0,2,18-10-2012,50,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,877,1827.0833333333333,0,0,1,0.0075,0.375,17,0.47058823529411764
10837,1975,41,Graduation,0,1,0,0,0,Married,0,1,23957.0,1,0,28-10-2012,50,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,68,141.66666666666666,0,1,0,0.006666666666666667,0.3333333333333333,9,0.6666666666666666
3120,1981,35,Graduation,0,1,0,0,0,Together,0,1,38547.0,1,0,28-08-2013,40,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,22,36.666666666666664,0,1,0,0.003125,0.125,10,0.8
5885,1973,43,2n Cycle,0,0,1,0,0,Married,0,1,35688.0,2,1,22-08-2012,52,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,211,457.1666666666667,1,1,1,0.009615384615384616,0.5,13,0.6153846153846154
4050,1966,50,Master,0,0,0,0,1,Married,0,1,49605.0,0,0,21-06-2014,30,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,127,158.75,0,0,0,0.022222222222222223,0.6666666666666666,8,0.375
3830,1953,63,Master,0,0,0,0,1,Married,0,1,59354.0,0,2,24-04-2014,32,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,459,612.0,0,0,1,0.041666666666666664,1.3333333333333333,14,0.21428571428571427
7987,1969,47,Graduation,0,1,0,0,0,Married,0,1,65747.0,0,1,07-03-2014,33,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,460,632.5,0,0,1,0.04040404040404041,1.3333333333333333,13,0.46153846153846156
7798,1972,44,2n Cycle,0,0,1,0,0,Together,0,1,46344.0,0,1,14-12-2012,48,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,429,858.0,0,0,1,0.020833333333333332,1.0,13,0.5384615384615384
92,1988,28,Graduation,0,1,0,0,0,Alone,1,0,34176.0,1,0,12-05-2014,31,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,89,114.95833333333333,0,1,0,0.016129032258064516,0.5,10,0.6
7055,1952,64,PhD,1,0,0,0,0,Together,0,1,61010.0,0,1,09-10-2012,50,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,1021,2127.0833333333335,0,0,1,0.032,1.6,21,0.23809523809523808
10240,1949,67,Graduation,0,1,0,0,0,Together,0,1,69372.0,0,0,19-02-2013,46,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,1381,2646.9166666666665,0,0,0,0.05434782608695652,2.5,14,0.2857142857142857
3025,1958,58,Graduation,0,1,0,0,0,Single,1,0,49967.0,0,1,08-07-2013,41,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,306,522.75,0,0,1,0.020905923344947737,0.8571428571428571,13,0.5384615384615384
9283,1978,38,Graduation,0,1,0,0,0,Single,1,0,60199.0,1,2,12-09-2013,39,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,18,29.25,1,1,1,0.0,0.0,7,0.5714285714285714
9970,1977,39,Graduation,0,1,0,0,0,Together,0,1,55375.0,0,1,17-10-2013,38,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,162,256.5,0,0,1,0.013157894736842105,0.5,9,0.2222222222222222
2730,1955,61,Graduation,0,1,0,0,0,Single,1,0,80317.0,0,0,20-08-2013,40,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,1231,2051.6666666666665,0,0,0,0.075,3.0,15,0.06666666666666667
2795,1958,58,Master,0,0,0,0,1,Single,1,0,30523.0,2,1,01-07-2013,41,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,13,22.208333333333332,1,1,1,0.003484320557491289,0.14285714285714285,9,0.7777777777777778
9260,1945,71,PhD,1,0,0,0,0,Married,0,1,70356.0,0,0,05-11-2012,49,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,1706,3483.0833333333335,0,0,0,0.034013605442176874,1.6666666666666667,21,0.2857142857142857
8182,1984,32,Graduation,0,1,0,0,0,Married,0,1,23228.0,1,0,05-01-2014,35,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,121,176.45833333333334,0,1,0,0.010714285714285714,0.375,12,0.6666666666666666
10095,1975,41,PhD,1,0,0,0,0,Divorced,1,0,74165.0,0,0,01-05-2013,43,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,1293,2316.625,0,0,0,0.05813953488372093,2.5,16,0.125
8475,1973,43,PhD,1,0,0,0,0,Married,0,1,157243.0,0,1,01-03-2014,33,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,1608,2211.0,0,0,1,0.0,0.0,22,0.0
4370,1966,50,Graduation,0,1,0,0,0,Together,0,1,43482.0,2,1,13-11-2013,37,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,88,135.66666666666666,1,1,1,0.009009009009009009,0.3333333333333333,10,0.6
10573,1953,63,Graduation,0,1,0,0,0,Divorced,1,0,62551.0,0,0,18-11-2013,37,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,421,649.0416666666666,0,0,0,0.05405405405405406,2.0,14,0.21428571428571427
3712,1959,57,Graduation,0,1,0,0,0,Divorced,1,0,52332.0,0,0,28-08-2013,40,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,259,431.6666666666667,0,0,0,0.01875,0.75,12,0.3333333333333333
6637,1988,28,Graduation,0,1,0,0,0,Single,1,0,66951.0,0,0,02-11-2013,37,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,1117,1722.0416666666667,0,0,0,0.08108108108108109,3.0,12,0.08333333333333333
3152,1957,59,Graduation,0,1,0,0,0,Together,0,1,26091.0,1,1,25-02-2014,34,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,89,126.08333333333333,1,1,1,0.011764705882352941,0.4,9,0.5555555555555556
5610,1965,51,Graduation,0,1,0,0,0,Together,0,1,33456.0,1,1,21-04-2014,32,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,48.0,1,1,1,0.004464285714285714,0.14285714285714285,10,0.7
6460,1982,34,Graduation,0,1,0,0,0,Married,0,1,28718.0,1,0,13-07-2013,41,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,57,97.375,0,1,0,0.006097560975609756,0.25,11,0.7272727272727273
1349,1970,46,Graduation,0,1,0,0,0,Married,0,1,50447.0,2,0,21-04-2014,32,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,148,197.33333333333334,0,1,0,0.015625,0.5,10,0.6
1880,1959,57,PhD,1,0,0,0,0,Together,0,1,53537.0,1,1,30-01-2014,35,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,93,135.625,1,1,1,0.011428571428571429,0.4,9,0.5555555555555556
641,1967,49,Graduation,0,1,0,0,0,Single,1,0,52074.0,0,1,04-04-2014,32,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,119,158.66666666666666,0,0,1,0.015625,0.5,8,0.5
8717,1975,41,PhD,1,0,0,0,0,Married,0,1,80427.0,0,1,12-09-2012,51,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,1835,3899.375,0,0,1,0.043137254901960784,2.2,21,0.23809523809523808
10314,1948,68,PhD,1,0,0,0,0,Married,0,1,83837.0,0,0,16-12-2012,48,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,1318,2636.0,0,0,0,0.046875,2.25,19,0.21052631578947367
10854,1970,46,PhD,1,0,0,0,0,Married,0,1,38853.0,1,1,23-05-2014,31,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,45,58.125,1,1,1,0.009216589861751152,0.2857142857142857,10,0.7
10492,1959,57,Graduation,0,1,0,0,0,Together,0,1,38285.0,2,1,24-06-2014,30,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,10,12.5,1,1,1,0.0,0.0,5,0.4
6935,1951,65,2n Cycle,0,0,1,0,0,Married,0,1,78497.0,0,0,01-12-2013,36,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,978,1467.0,0,0,0,0.06944444444444445,2.5,21,0.09523809523809523
7698,1976,40,PhD,1,0,0,0,0,Married,0,1,51650.0,0,1,11-05-2014,31,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,191,246.70833333333334,0,0,1,0.025806451612903226,0.8,10,0.5
3559,1988,28,2n Cycle,0,0,1,0,0,Married,0,1,16248.0,1,0,10-05-2014,31,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,57,73.625,0,1,0,0.010752688172043012,0.3333333333333333,10,0.6
10562,1946,70,Master,0,0,0,0,1,Married,0,1,66835.0,0,0,28-09-2013,39,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,1033,1678.625,0,0,0,0.07692307692307693,3.0,19,0.10526315789473684
10796,1984,32,Master,0,0,0,0,1,Married,0,1,30477.0,1,0,22-01-2014,35,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,66,96.25,0,1,0,0.004761904761904762,0.16666666666666666,10,0.6
2563,1961,55,Basic,0,0,0,1,0,Married,0,1,28249.0,0,0,15-06-2014,30,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,43,53.75,0,0,0,0.011111111111111112,0.3333333333333333,9,0.6666666666666666
3518,1983,33,Graduation,0,1,0,0,0,Married,0,1,25271.0,1,0,05-12-2012,48,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,50,100.0,0,1,0,0.0023148148148148147,0.1111111111111111,12,0.75
5823,1970,46,PhD,1,0,0,0,0,Single,1,0,32303.0,0,1,08-03-2014,33,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,39,53.625,0,0,1,0.006060606060606061,0.2,9,0.5555555555555556
3934,1966,50,Graduation,0,1,0,0,0,Married,0,1,61286.0,0,1,02-08-2013,40,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,608,1013.3333333333334,0,0,1,0.035,1.4,14,0.35714285714285715
6982,1976,40,Graduation,0,1,0,0,0,Married,0,1,74068.0,0,0,19-03-2013,45,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,1581,2964.375,0,0,0,0.044444444444444446,2.0,21,0.09523809523809523
6431,1964,52,PhD,1,0,0,0,0,Married,0,1,45759.0,1,1,23-02-2013,46,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,130.33333333333334,1,1,1,0.006211180124223602,0.2857142857142857,10,0.7
9733,1978,38,Basic,0,0,0,1,0,Together,0,1,24882.0,1,0,09-09-2012,51,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,80,170.0,0,1,0,0.0032679738562091504,0.16666666666666666,9,0.6666666666666666
5602,1989,27,PhD,1,0,0,0,0,Together,0,1,66973.0,0,0,17-05-2013,43,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,1282,2296.9166666666665,0,0,0,0.06201550387596899,2.6666666666666665,22,0.13636363636363635
1324,1988,28,Graduation,0,1,0,0,0,Married,0,1,38872.0,1,0,30-05-2013,43,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,91,163.04166666666666,0,1,0,0.00872093023255814,0.375,11,0.7272727272727273
326,1973,43,Graduation,0,1,0,0,0,Married,0,1,51148.0,1,1,18-02-2013,46,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,315,603.75,1,1,1,0.018115942028985508,0.8333333333333334,13,0.46153846153846156
7224,1977,39,Graduation,0,1,0,0,0,Married,0,1,31353.0,1,1,29-12-2013,36,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,31,46.5,1,1,1,0.003472222222222222,0.125,11,0.7272727272727273
6999,1980,36,Master,0,0,0,0,1,Married,0,1,69661.0,0,0,13-05-2014,31,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,834,1077.25,0,0,0,0.07526881720430108,2.3333333333333335,18,0.16666666666666666
9938,1954,62,Graduation,0,1,0,0,0,Married,0,1,80067.0,0,0,19-09-2013,39,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,1600,2600.0,0,0,0,0.05128205128205128,2.0,14,0.14285714285714285
6422,1954,62,Graduation,0,1,0,0,0,Married,0,1,86718.0,0,0,17-01-2013,47,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,1270,2487.0833333333335,0,0,0,0.05319148936170213,2.5,13,0.15384615384615385
3182,1973,43,PhD,1,0,0,0,0,Single,1,0,46854.0,1,1,31-03-2014,33,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,263,361.625,1,1,1,0.01893939393939394,0.625,12,0.6666666666666666
7300,1952,64,Graduation,0,1,0,0,0,Divorced,1,0,69142.0,0,1,29-06-2014,30,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,535,668.75,0,0,1,0.05333333333333334,1.6,13,0.38461538461538464
10424,1968,48,Graduation,0,1,0,0,0,Single,1,0,75922.0,0,0,09-12-2013,36,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,1295,1942.5,0,0,0,0.1111111111111111,4.0,14,0.07142857142857142
8727,1978,38,Graduation,0,1,0,0,0,Divorced,1,0,63693.0,0,1,14-10-2013,38,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,1150,1820.8333333333333,0,0,1,0.04824561403508772,1.8333333333333333,21,0.2857142857142857
2798,1977,39,PhD,1,0,0,0,0,Together,0,1,102160.0,0,0,02-11-2012,49,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,1240,2531.6666666666665,0,0,0,0.03571428571428571,1.75,23,0.17391304347826086
1030,1965,51,PhD,1,0,0,0,0,Single,1,0,40637.0,1,1,17-07-2013,41,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,64.91666666666667,1,1,1,0.003484320557491289,0.14285714285714285,10,0.7
624,1984,32,Master,0,0,0,0,1,Single,1,0,18890.0,0,0,10-11-2012,49,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,35,71.45833333333333,0,0,0,0.0,0.0,9,0.6666666666666666
5176,1988,28,Graduation,0,1,0,0,0,Together,0,1,29604.0,1,0,08-12-2013,36,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,53,79.5,0,1,0,0.0030864197530864196,0.1111111111111111,12,0.75
5552,1963,53,Master,0,0,0,0,1,Divorced,1,0,48721.0,1,1,13-05-2013,43,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,293,524.9583333333334,1,1,1,0.015503875968992248,0.6666666666666666,13,0.46153846153846156
868,1966,50,Graduation,0,1,0,0,0,Married,0,1,44794.0,0,1,08-06-2014,30,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,65,81.25,0,0,1,0.011111111111111112,0.3333333333333333,9,0.6666666666666666
380,1954,62,Graduation,0,1,0,0,0,Divorced,1,0,64497.0,0,1,10-09-2012,51,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,1804,3833.5,0,0,1,0.02696078431372549,1.375,21,0.38095238095238093
2677,1956,60,Graduation,0,1,0,0,0,Together,0,1,46097.0,0,1,31-03-2013,45,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,241,451.875,0,0,1,0.016666666666666666,0.75,11,0.36363636363636365
6521,1954,62,Graduation,0,1,0,0,0,Together,0,1,77972.0,0,0,18-03-2014,33,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,1101,1513.875,0,0,0,0.12121212121212122,4.0,16,0.0625
6927,1968,48,PhD,1,0,0,0,0,Married,0,1,44377.0,1,1,05-10-2012,50,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,264,550.0,1,1,1,0.0125,0.625,14,0.5714285714285714
2877,1974,42,Master,0,0,0,0,1,Together,0,1,46014.0,1,1,21-01-2013,47,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,541,1059.4583333333333,1,1,1,0.02127659574468085,1.0,16,0.4375
0,1985,31,Graduation,0,1,0,0,0,Married,0,1,70951.0,0,0,04-05-2013,43,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1198,2146.4166666666665,0,0,0,0.06976744186046512,3.0,14,0.07142857142857142
1584,1977,39,Graduation,0,1,0,0,0,Married,0,1,41443.0,1,0,01-04-2014,32,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,482,642.6666666666666,0,1,0,0.03125,1.0,14,0.5714285714285714
7264,1978,38,2n Cycle,0,0,1,0,0,Single,1,0,52195.0,2,1,12-05-2014,31,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,17,21.958333333333332,1,1,1,0.004032258064516129,0.125,10,0.8
6274,1948,68,Master,0,0,0,0,1,Married,0,1,83790.0,0,0,15-11-2013,37,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,1615,2489.7916666666665,0,0,0,0.07207207207207207,2.6666666666666665,19,0.15789473684210525
1377,1954,62,Master,0,0,0,0,1,Widow,1,0,44551.0,0,1,31-08-2013,40,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,285,475.0,0,0,1,0.014285714285714285,0.5714285714285714,13,0.5384615384615384
454,1980,36,Graduation,0,1,0,0,0,Together,0,1,69508.0,1,0,14-11-2012,49,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,1135,2317.2916666666665,0,1,0,0.03741496598639456,1.8333333333333333,21,0.2857142857142857
1755,1988,28,2n Cycle,0,0,1,0,0,Together,0,1,45204.0,1,0,11-04-2014,32,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,114,152.0,0,1,0,0.010416666666666666,0.3333333333333333,8,0.375
2075,1969,47,Graduation,0,1,0,0,0,Married,0,1,72460.0,0,0,14-11-2013,37,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,1047,1614.125,0,0,0,0.08108108108108109,3.0,13,0.07692307692307693
